timestamp,rel_time_s,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,t_mos_1,t_mos_2,t_mos_3,t_mos_4,t_mos_5,t_mos_6,t_mos_7,t_mos_8,t_mos_9,t_mos_10,t_mos_11,t_mos_12,t_mos_13,t_mos_14,t_mos_15,t_mos_16
1790307087.837097,0.011,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26898,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,0.013,0.007,0.007,0.007,-0.002,-0.002,-0.002,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.846216,0.020,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26860,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,0.0110,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.007,0.021,0.012,0.002,-0.002,0.007,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.857995,0.032,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26860,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,0.0110,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.007,0.021,0.012,0.002,-0.007,0.007,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.866266,0.040,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26860,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,0.0110,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.007,0.021,0.012,0.002,-0.007,0.007,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.875648,0.050,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26860,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,0.0073,-0.0110,0.0110,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0220,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.007,0.021,0.012,0.002,-0.007,0.007,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.885799,0.060,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00210,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26860,0.22335,0.12112,0.00024,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,0.0073,-0.0110,0.0110,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0220,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.007,0.021,0.012,0.002,-0.007,0.007,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.895645,0.070,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00248,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26898,0.22335,0.12112,0.00024,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.012,-0.007,0.002,-0.017,-0.013,-0.013,0.007,0.007,0.007,0.002,-0.002,0.007,27.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.905890,0.080,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00248,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26898,0.22335,0.12112,0.00024,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.012,-0.007,0.002,-0.017,-0.013,-0.013,0.007,0.007,0.007,0.002,-0.002,0.007,27.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.915677,0.090,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00248,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26898,0.22335,0.12112,0.00024,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.012,-0.007,0.002,-0.017,-0.013,-0.013,0.007,0.007,0.007,0.002,-0.002,0.007,27.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
1790307087.925875,0.100,-0.00286,-0.00019,-0.00019,-0.00019,-0.00019,0.00248,0.05207,0.00001,-3.10578,-3.01423,-1.49214,-0.11196,-1.26898,0.22335,0.12112,0.00024,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0220,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.012,-0.007,0.002,-0.017,-0.013,-0.013,0.007,0.007,0.007,0.002,-0.002,-0.002,27.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0
