timestamp,rel_time_s,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,t_mos_1,t_mos_2,t_mos_3,t_mos_4,t_mos_5,t_mos_6,t_mos_7,t_mos_8,t_mos_9,t_mos_10,t_mos_11,t_mos_12,t_mos_13,t_mos_14,t_mos_15,t_mos_16
1790301929.230310,216.445,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.240081,216.455,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.250314,216.465,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.260148,216.475,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.270310,216.485,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.280094,216.495,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.290291,216.505,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.300121,216.515,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.310300,216.525,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
1790301929.319724,216.534,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,0.00001,0.00248,-0.00019,-0.00019,-0.00172,-0.05283,0.01698,-0.02651,0.00076,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.037,-0.013,-0.013,0.021,-0.007,0.002,-0.002,-0.002,1.951,29.0,30.0,32.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,33.0
